mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
39.79616231918335,1.4573162829889263,0.11070547103881836,0.02840006819866638,0.01,5,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",-0.5581690407482244,-0.5423383371966107,-0.5575419659885715,-0.5587190194526047,-0.5350319570810907,-0.5503600640934205,0.00981560933322139,22
41.981561994552614,1.1829852908981577,0.09412803649902343,0.013072188023227698,0.01,5,500,0.7,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.7}",-0.560328701601518,-0.5426578878537945,-0.5612302837747555,-0.5624430315733013,-0.5337892436403365,-0.5520898296887411,0.011683224529632377,23
11.443955516815185,0.5393053634272629,0.0885629653930664,0.015908389962373155,0.01,7,100,0.3,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.3}",-0.529988958161074,-0.5173370314133604,-0.5283911931619122,-0.5281115359881178,-0.5070829073317478,-0.5221823252112424,0.008787700404158789,6
10.341604328155517,0.6234204106496593,0.07109208106994629,0.003614402390961246,0.01,7,100,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",-0.5333363410475276,-0.5178919845762575,-0.5288957698622384,-0.5278431791152479,-0.5075283057779322,-0.5230991160758407,0.009278711722535232,8
10.126464319229125,0.5629727612795554,0.07401061058044434,0.007244706160735055,0.01,7,100,0.7,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",-0.5323023678349423,-0.5191314510120746,-0.5304713303566225,-0.5323007366370626,-0.5100026943531463,-0.5248417160387697,0.00889712944874654,9
29.06382312774658,2.1577095458647477,0.072169828414917,0.005364672708611741,0.01,7,300,0.3,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.3}",-0.5536159693748436,-0.5396199423991476,-0.5541238871776968,-0.553816771344928,-0.5353186769522134,-0.5472990494497658,0.008141997252886756,21
35.88731918334961,3.0180504669144215,0.09288043975830078,0.013290214730016682,0.01,7,300,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.5}",-0.5530542741766931,-0.5378946048800367,-0.5541002831658421,-0.5519130853740621,-0.5293342169692479,-0.5452592929131763,0.009910040053442856,18
44.4355770111084,5.767410326123209,0.10733327865600586,0.018418352651025472,0.01,7,300,0.7,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.7}",-0.5532518781860827,-0.5375811573993485,-0.5563824932619396,-0.557168150612405,-0.5316555104921071,-0.5472078379903766,0.01053053102728416,20
59.89025139808655,5.627517277537404,0.1546483516693115,0.03854080768969716,0.01,7,500,0.3,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.3}",-0.5670468300453776,-0.5530406927360468,-0.5677867959016046,-0.5690335651381825,-0.5513270285477813,-0.5616469824737986,0.00777157562232503,29
72.96708540916443,3.22686797076744,0.13851361274719237,0.025170426124703642,0.01,7,500,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.5}",-0.5639205327642526,-0.5477068857335043,-0.5665886512195435,-0.5664711688539842,-0.5428146628297151,-0.5575003802801999,0.010157488928791134,26
83.54760313034058,1.908038327064849,0.11482295989990235,0.02009503547742691,0.01,7,500,0.7,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.7}",-0.5661659861402668,-0.5492328379048417,-0.5701195162084702,-0.5706124364136472,-0.5445544539826863,-0.5601370461299824,0.011022255333250205,28
4.888179016113281,0.21261548139946476,0.09063873291015626,0.014220614214845795,0.1,3,100,0.3,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.3}",-0.5682550339137012,-0.5560341257743271,-0.5713026765995463,-0.5722965468437459,-0.559279345162837,-0.5654335456588315,0.006568585192351176,30
5.227024412155151,0.4333688818771173,0.09936838150024414,0.0345510191133312,0.1,3,100,0.5,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.5658356808503312,-0.549042882661941,-0.5668494563496262,-0.5719202025003819,-0.5401720257962549,-0.558764049631707,0.0120717071348043,27
6.0578948020935055,0.804415505942358,0.08614377975463867,0.007373606701659457,0.1,3,100,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-0.5562767069799489,-0.542502830301816,-0.5680425143486051,-0.5743754536761253,-0.5383252262095228,-0.5559045463032037,0.013980569929423427,25
16.971939468383788,0.8152289451024557,0.10827164649963379,0.028891464045845264,0.1,3,300,0.3,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.3}",,,,,,,,59
19.701618814468382,1.5066474666417662,0.10495939254760742,0.020814314057059843,0.1,3,300,0.5,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",-0.6011539137235825,-0.5872146698340354,,,,,,60
22.30282998085022,0.7260898560602896,0.1139918327331543,0.005962940233283253,0.1,3,300,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",-0.5971920050879294,,,-0.6043091128072479,-0.5715383129710807,,,61
30.201661539077758,1.371113204595794,0.10512514114379883,0.016148107724818974,0.1,3,500,0.3,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.3}",,,,,,,,62
33.91906819343567,4.28482158652005,0.13551535606384277,0.012002308797936493,0.1,3,500,0.5,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",,,,,,,,63
38.366232824325564,1.222242604535264,0.13352394104003906,0.04420557052045633,0.1,3,500,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.7}",-0.6140506272672662,,,,-0.5948529453686592,,,64
11.302459764480592,1.2780198304177561,0.10023183822631836,0.0036275470641406295,0.1,5,100,0.3,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.3}",,,,-0.5997625619406762,,,,65
11.918107557296754,0.7801092981250323,0.10028181076049805,0.014930624291455401,0.1,5,100,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.5838866063881005,-0.5707030368467383,-0.5974820498447289,-0.5869251286331726,-0.5614203227408674,-0.5800834288907215,0.012651389738706139,32
12.534490442276,0.5932708235088799,0.11562557220458984,0.029800525966441862,0.1,5,100,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.5808977789160695,-0.563682724734293,-0.5814343013082321,-0.5929192667777542,-0.5584186519452526,-0.5754705447363203,0.012642775900318254,31
27.087353801727296,1.6671597055187415,0.09200606346130372,0.007649612018058921,0.1,5,300,0.3,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.3}",,,,,,,,66
29.200315141677855,1.5544766020407748,0.1362222671508789,0.03696602696959457,0.1,5,300,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",-0.6365040777573394,-0.6389088027590726,,-0.6388719575365936,-0.6098862016282585,,,57
31.113610792160035,0.42607015019130884,0.11999611854553223,0.02584359683515726,0.1,5,300,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.6119032553927287,-0.598308588356035,-0.6142393408026317,-0.6211118485526127,-0.5971427360642324,-0.608541153833648,0.009342641502746883,34
51.14928307533264,3.2420413501362098,0.14977602958679198,0.04617355568367565,0.1,5,500,0.3,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.3}",,,,,,,,68
59.86119718551636,1.594229179646109,0.12134528160095215,0.0075041441113936624,0.1,5,500,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",,-0.6731418677276418,-0.6890120806311674,,-0.6304626762520235,,,69
54.18088445663452,3.3117755694914273,0.14007673263549805,0.025132500098068895,0.1,5,500,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.7}",-0.6252668127970908,-0.6130527223602446,,-0.6311023582181678,-0.6076931111789081,,,70
12.51305799484253,0.6301499956366043,0.10617227554321289,0.016490169092178063,0.1,7,100,0.3,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.3}",,-0.6205375176716487,,,,,,71
14.583132648468018,0.5550939634288852,0.11425490379333496,0.0358644525005496,0.1,7,100,0.5,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",,-0.5947589830662202,-0.6138433731243066,-0.6099753922944942,-0.59714116499219,,,72
16.402877235412596,1.1520127831593228,0.10258231163024903,0.015163579650271465,0.1,7,100,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",-0.5911485320068337,-0.578524362668839,-0.5977683508969426,-0.5947508244972836,-0.5809841962437583,-0.5886352532627315,0.007588135951282258,33
35.211404371261594,0.7404758929389033,0.1480630397796631,0.057293440294007396,0.1,7,300,0.3,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.3}",,,,,,,,73
45.97603340148926,2.8666594202334448,0.1535871982574463,0.03055639097942809,0.1,7,300,0.5,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.5}",,-0.6320640281771822,-0.6544523998587315,,-0.6358637391041972,,,74
46.39921226501465,2.585368306380234,0.12351403236389161,0.011533708692803768,0.1,7,300,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.7}",-0.6139105760320842,-0.6070344243601101,-0.6301884683185363,-0.6122446647292022,,,,75
60.95046062469483,2.826393946841446,0.11033415794372559,0.021334903086065306,0.1,7,500,0.3,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.3}",,,,,,,,76
97.109130859375,8.335772856501288,0.118229341506958,0.02556275627684976,0.1,7,500,0.5,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.5}",,-0.642953874621787,-0.6646033348174232,,-0.6468763394147231,,,77
99.96436200141906,9.696897715215421,0.11818299293518067,0.025712533486197012,0.1,7,500,0.7,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.7}",-0.616692512869241,-0.6110531176298679,,-0.6156385529662124,-0.6213454355686993,,,78
4.5600847721099855,0.8107273001527037,0.09137310981750488,0.008999139605440827,1,3,100,0.3,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.3}",,,,,,,,79
4.990780162811279,0.04601801143107319,0.0880739688873291,0.003267757060760536,1,3,100,0.5,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",,,,,,,,58
4.80215106010437,0.1447572513880512,0.0892679214477539,0.006842132171641792,1,3,100,0.7,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",,,,,,,,80
15.81324634552002,3.1719432001958716,0.11458029747009277,0.03292086951790466,1,3,300,0.3,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.3}",,,,,,,,56
22.48253974914551,2.9775210833098544,0.09719233512878418,0.011536821914603087,1,3,300,0.5,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",,,,,,,,46
21.121172189712524,0.9404832420266848,0.11861381530761719,0.041980646333112104,1,3,300,0.7,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",,,,,,,,36
26.59484362602234,1.860996206506939,0.08341498374938965,0.010471565140671527,1,3,500,0.3,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.3}",,,,,,,,37
27.240751886367796,0.42834451513713745,0.0913280963897705,0.01496215747911115,1,3,500,0.5,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",,,,,,,,38
27.386904096603395,0.6179980148625709,0.10148582458496094,0.027473383315305275,1,3,500,0.7,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.7}",,,,,,,,39
9.784818506240844,1.37784974010844,0.08583998680114746,0.005222679739554787,1,5,100,0.3,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.3}",,,,,,,,40
11.807860803604125,1.5826723671132163,0.1000091552734375,0.011604266919212125,1,5,100,0.5,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",,,,,,,,41
10.246951389312745,0.1385871550249234,0.0879483699798584,0.010445067708160834,1,5,100,0.7,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",,,,,,,,42
24.76429419517517,0.48160581476211145,0.08857083320617676,0.012879487435767679,1,5,300,0.3,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.3}",,,,,,,,43
31.061902666091918,0.3433009678690993,0.10290679931640626,0.01815343155148643,1,5,300,0.5,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",,,,,,,,44
32.55623936653137,0.33937305036590715,0.12715754508972169,0.06670946334385999,1,5,300,0.7,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",,,,,,,,55
43.055936098098755,0.41116629886900735,0.09790558815002441,0.022796396851794774,1,5,500,0.3,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.3}",,,,,,,,45
53.51938037872314,1.1324029194592415,0.10386886596679687,0.018518215480004926,1,5,500,0.5,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",,,,,,,,47
54.023712682723996,0.44538883671845325,0.12647018432617188,0.027246867845481616,1,5,500,0.7,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.7}",,,,,,,,48
12.52053427696228,0.4075712383790205,0.09196977615356446,0.007829439772389818,1,7,100,0.3,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.3}",,,,,,,,49
15.943160009384155,1.0296981770223785,0.11629481315612793,0.03263137692230978,1,7,100,0.5,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",,,,,,,,50
21.917093992233276,2.042713022465417,0.11478300094604492,0.01025081260648604,1,7,100,0.7,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",,,,,,,,51
40.19341726303101,2.9004769004826843,0.10416579246520996,0.04532701249453269,1,7,300,0.3,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.3}",,,,,,,,52
49.71610221862793,2.2590969083597616,0.112418794631958,0.04594540396253293,1,7,300,0.5,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.5}",,,,,,,,53
53.21902585029602,4.943752212956279,0.08452634811401367,0.005560727333784932,1,7,300,0.7,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.7}",,,,,,,,54
58.5281644821167,3.169606671558993,0.10556302070617676,0.016150261939513053,1,7,500,0.3,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.3}",,,,,,,,35
73.89140796661377,1.836039767999836,0.08854522705078124,0.006149321459070722,1,7,500,0.5,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.5}",,,,,,,,67
40.290108823776244,8.338117034701412,0.09770236015319825,0.03544003755388326,1,7,500,0.7,"{'learning_rate': 1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.7}",,,,,,,,81
